show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,has_director,has_country,date_added_parsed,year_added,month_added,day_added,day_of_week_added,is_weekend_add,duration_minutes,season_count,release_year_date,release_age_days,release_age_years,days_since_first_record,title_length,number_of_genres,number_of_countries
s998,TV Show,Life in Color with David Attenborough,Alastair Fothergill,United Kingdom,4/22/2021,2021,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",True,True,2021-04-22,2021,4,22,3,False,,1.0,2021-01-01,111,0.30390143737166325,4860,37,3,1
s3574,Movie,Our Planet - Behind The Scenes,Alastair Fothergill,United Kingdom,8/20/2019,2019,TV-G,63 min,Documentaries,True,True,2019-08-20,2019,8,20,1,False,63.0,,2019-01-01,231,0.6324435318275154,4249,30,1,1
s3939,TV Show,Our Planet,Alastair Fothergill,United Kingdom,4/5/2019,2019,TV-PG,1 Season,"Docuseries, Science & Nature TV",True,True,2019-04-05,2019,4,5,4,False,,1.0,2019-01-01,94,0.25735797399041754,4112,10,2,1
s6095,TV Show,Africa,Alastair Fothergill,United Kingdom,4/28/2016,2013,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",True,True,2016-04-28,2016,4,28,3,False,,1.0,2013-01-01,1213,3.3210130047912387,3040,6,3,1
s6342,TV Show,Blue Planet II,Alastair Fothergill,United Kingdom,12/3/2018,2017,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2018-12-03,2018,12,3,0,False,,1.0,2017-01-01,701,1.919233401779603,3989,14,3,1
s6812,Movie,Frozen Planet: On Thin Ice,Alastair Fothergill,United Kingdom,1/28/2016,2011,TV-PG,47 min,Movies,True,True,2016-01-28,2016,1,28,3,False,47.0,,2011-01-01,1853,5.073237508555784,2949,26,1,1
s6813,Movie,Frozen Planet: The Epic Journey,Alastair Fothergill,United Kingdom,1/28/2016,2011,TV-PG,52 min,Movies,True,True,2016-01-28,2016,1,28,3,False,52.0,,2011-01-01,1853,5.073237508555784,2949,31,1,1
s7301,TV Show,Life on Location,Alastair Fothergill,United Kingdom,4/22/2015,2009,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2015-04-22,2015,4,22,2,False,,1.0,2009-01-01,2302,6.3025325119780975,2668,16,3,1
s7302,TV Show,Life Story,Alastair Fothergill,United Kingdom,6/20/2016,2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2016-06-20,2016,6,20,0,False,,1.0,2014-01-01,901,2.4668035592060233,3093,10,3,1
s7571,Movie,Nature: Raising the Dinosaur Giant,Alastair Fothergill,United Kingdom,3/1/2017,2016,TV-G,53 min,Documentaries,True,True,2017-03-01,2017,3,1,2,False,53.0,,2016-01-01,425,1.163586584531143,3347,34,1,1
s7572,TV Show,Nature's Great Events (2009),Alastair Fothergill,United Kingdom,10/10/2015,2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2015-10-10,2015,10,10,5,True,,1.0,2009-01-01,2473,6.770704996577686,2839,28,3,1
s7573,TV Show,Nature's Great Events: Diaries,Alastair Fothergill,United Kingdom,4/22/2015,2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2015-04-22,2015,4,22,2,False,,1.0,2009-01-01,2302,6.3025325119780975,2668,30,3,1
s7748,TV Show,Planet Earth II,Alastair Fothergill,United Kingdom,12/25/2017,2016,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2017-12-25,2017,12,25,0,False,,1.0,2016-01-01,724,1.9822039698836413,3646,15,3,1
s8354,TV Show,The Hunt,Alastair Fothergill,United Kingdom,5/14/2017,2015,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2017-05-14,2017,5,14,6,True,,1.0,2015-01-01,864,2.3655030800821355,3421,8,3,1
s8412,TV Show,The Making of Frozen Planet,Alastair Fothergill,United Kingdom,1/28/2016,2012,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",True,True,2016-01-28,2016,1,28,3,False,,1.0,2012-01-01,1488,4.073921971252567,2949,27,3,1
s40,TV Show,Chhota Bheem,Rajiv Chilaka,India,9/16/2021,2021,TV-Y7,3 Seasons,Kids' TV,True,True,2021-09-16,2021,9,16,3,False,,3.0,2021-01-01,258,0.7063655030800822,5007,12,1,1
s1554,Movie,The Netflix Afterparty: The Best Shows of The Worst Year,"Krysia Plonka, Kristian Mercado",United States,12/13/2020,2020,TV-MA,59 min,Comedies,True,True,2020-12-13,2020,12,13,6,True,59.0,,2020-01-01,347,0.9500342231348392,4730,56,1,1
s8438,TV Show,The Netflix Afterparty,"Krysia Plonka, Kristian Mercado",United States,1/2/2021,2021,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",True,True,2021-01-02,2021,1,2,5,True,,1.0,2021-01-01,1,0.0027378507871321013,4750,22,2,1
s2441,Movie,True: Rainbow Rescue,"Mark Thornton, Todd Kauffman",Canada,6/2/2020,2020,TV-Y,24 min,Children & Family Movies,True,True,2020-06-02,2020,6,2,1,False,24.0,,2020-01-01,153,0.4188911704312115,4536,20,1,1
s2543,TV Show,True: Terrific Tales,"Mark Thornton, Todd Kauffman",Canada,5/12/2020,2020,TV-Y,1 Season,Kids' TV,True,True,2020-05-12,2020,5,12,1,False,,1.0,2020-01-01,132,0.3613963039014374,4515,20,1,1
s3351,Movie,True: Grabbleapple Harvest,"Mark Thornton, Todd Kauffman",Canada,11/1/2019,2019,TV-Y,24 min,Children & Family Movies,True,True,2019-11-01,2019,11,1,4,False,24.0,,2019-01-01,304,0.8323066392881588,4322,26,1,1
s3509,Movie,True: Tricky Treat Day,"Mark Thornton, Todd Kauffman",Canada,9/20/2019,2019,TV-Y,24 min,Children & Family Movies,True,True,2019-09-20,2019,9,20,4,False,24.0,,2019-01-01,262,0.7173169062286106,4280,22,1,1
s3554,TV Show,True and the Rainbow Kingdom,"Mark Thornton, Todd Kauffman",United States,8/30/2019,2019,TV-Y,3 Seasons,Kids' TV,True,True,2019-08-30,2019,8,30,4,False,,3.0,2019-01-01,241,0.6598220396988365,4259,28,1,1
s4241,Movie,Sam Kinison: The Scream Continues,Walter C. Miller,United States,12/31/2018,2016,TV-MA,29 min,Documentaries,True,True,2018-12-31,2018,12,31,0,False,29.0,,2016-01-01,1095,2.9979466119096507,4017,33,1,1
s1315,TV Show,Chappelle's Show,Stan Lathan,United States,2/12/2021,2005,TV-MA,2 Seasons,TV Comedies,True,True,2021-02-12,2021,2,12,4,False,,2.0,2005-01-01,5886,16.11498973305955,4791,16,1,1
s2,TV Show,Blood & Water,Not Given,South Africa,9/24/2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",True,True,2021-09-24,2021,9,24,4,False,,2.0,2021-01-01,266,0.7282683093771389,5015,13,3,1
s325,TV Show,44 Cats,Not Given,Italy,8/1/2021,2020,TV-Y7,3 Seasons,Kids' TV,True,True,2021-08-01,2021,8,1,6,True,,3.0,2020-01-01,578,1.5824777549623545,4961,7,1,1
s5,TV Show,Kota Factory,Not Given,India,9/24/2021,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-09-24,2021,9,24,4,False,,2.0,2021-01-01,266,0.7282683093771389,5015,12,3,1
s16,TV Show,Dear White People,Not Given,United States,9/22/2021,2021,TV-MA,4 Seasons,"TV Comedies, TV Dramas",True,True,2021-09-22,2021,9,22,2,False,,4.0,2021-01-01,264,0.7227926078028748,5013,17,2,1
s18,TV Show,Falsa identidad,Not Given,Mexico,9/22/2021,2020,TV-MA,2 Seasons,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas",True,True,2021-09-22,2021,9,22,2,False,,2.0,2020-01-01,630,1.7248459958932238,5013,15,3,1
s22,TV Show,Resurrection: Ertugrul,Not Given,Turkey,9/22/2021,2018,TV-14,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",True,True,2021-09-22,2021,9,22,2,False,,5.0,2018-01-01,1360,3.7234770704996576,5013,22,3,1
s26,TV Show,Love on the Spectrum,Not Given,Australia,9/21/2021,2021,TV-14,2 Seasons,"Docuseries, International TV Shows, Reality TV",True,True,2021-09-21,2021,9,21,1,False,,2.0,2021-01-01,263,0.7200547570157426,5012,20,3,1
s33,TV Show,Sex Education,Not Given,United Kingdom,9/17/2021,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",True,True,2021-09-17,2021,9,17,4,False,,3.0,2020-01-01,625,1.7111567419575633,5008,13,3,1
s38,TV Show,Angry Birds,Not Given,Finland,9/16/2021,2018,TV-Y7,1 Season,"Kids' TV, TV Comedies",True,True,2021-09-16,2021,9,16,3,False,,1.0,2018-01-01,1354,3.707049965776865,5007,11,2,1
s41,TV Show,He-Man and the Masters of the Universe,Not Given,United States,9/16/2021,2021,TV-Y7,1 Season,"Kids' TV, TV Sci-Fi & Fantasy",True,True,2021-09-16,2021,9,16,3,False,,1.0,2021-01-01,258,0.7063655030800822,5007,38,2,1
s50,TV Show,Castle and Castle,Not Given,Nigeria,9/15/2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas",True,True,2021-09-15,2021,9,15,2,False,,2.0,2021-01-01,257,0.70362765229295,5006,17,2,1
s51,TV Show,Dharmakshetra,Not Given,India,9/15/2021,2014,TV-PG,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",True,True,2021-09-15,2021,9,15,2,False,,1.0,2014-01-01,2814,7.704312114989733,5006,13,3,1
s66,TV Show,Numberblocks,Not Given,United Kingdom,9/15/2021,2021,TV-Y,6 Seasons,Kids' TV,True,True,2021-09-15,2021,9,15,2,False,,6.0,2021-01-01,257,0.70362765229295,5006,12,1,1
s67,TV Show,Raja Rasoi Aur Anya Kahaniyan,Not Given,India,9/15/2021,2014,TV-G,1 Season,"Docuseries, International TV Shows",True,True,2021-09-15,2021,9,15,2,False,,1.0,2014-01-01,2814,7.704312114989733,5006,29,2,1
s68,TV Show,Saved by the Bell,Not Given,United States,9/15/2021,1994,TV-PG,9 Seasons,"Kids' TV, TV Comedies",True,True,2021-09-15,2021,9,15,2,False,,9.0,1994-01-01,10119,27.704312114989733,5006,17,2,1
s70,TV Show,Stories by Rabindranath Tagore,Not Given,India,9/15/2021,2015,TV-PG,1 Season,"International TV Shows, TV Dramas",True,True,2021-09-15,2021,9,15,2,False,,1.0,2015-01-01,2449,6.704996577686516,5006,30,2,1
s11,TV Show,"Vendetta: Truth, Lies and The Mafia",Not Given,Pakistan,9/24/2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",True,True,2021-09-24,2021,9,24,4,False,,1.0,2021-01-01,266,0.7282683093771389,5015,35,3,1
s73,TV Show,Jack Whitehall: Travels with My Father,Not Given,United Kingdom,9/14/2021,2021,TV-MA,5 Seasons,"British TV Shows, Docuseries, International TV Shows",True,True,2021-09-14,2021,9,14,1,False,,5.0,2021-01-01,256,0.7008898015058179,5005,38,3,1
s77,TV Show,Yowamushi Pedal,Not Given,Japan,9/14/2021,2013,TV-14,1 Season,"Anime Series, International TV Shows",True,True,2021-09-14,2021,9,14,1,False,,1.0,2013-01-01,3178,8.700889801505818,5005,15,2,1
s83,TV Show,Lucifer,Not Given,United States,9/10/2021,2021,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",True,True,2021-09-10,2021,9,10,4,False,,6.0,2021-01-01,252,0.6899383983572895,5001,7,3,1
s93,TV Show,Into the Night,Not Given,Belgium,9/8/2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",True,True,2021-09-08,2021,9,8,2,False,,2.0,2021-01-01,250,0.6844626967830253,4999,14,3,1
s96,TV Show,The Circle,Not Given,United States,9/8/2021,2021,TV-MA,3 Seasons,Reality TV,True,True,2021-09-08,2021,9,8,2,False,,3.0,2021-01-01,250,0.6844626967830253,4999,10,1,1
s98,TV Show,Kid Cosmic,Not Given,United States,9/7/2021,2021,TV-Y7,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",True,True,2021-09-07,2021,9,7,1,False,,2.0,2021-01-01,249,0.6817248459958932,4998,10,3,1
s99,TV Show,Octonauts: Above & Beyond,Not Given,United Kingdom,9/7/2021,2021,TV-Y,1 Season,"British TV Shows, Kids' TV",True,True,2021-09-07,2021,9,7,1,False,,1.0,2021-01-01,249,0.6817248459958932,4998,25,2,1
s100,TV Show,On the Verge,Not Given,France,9/7/2021,2021,TV-MA,1 Season,"TV Comedies, TV Dramas",True,True,2021-09-07,2021,9,7,1,False,,1.0,2021-01-01,249,0.6817248459958932,4998,12,2,1
s105,TV Show,Tayo the Little Bus,Not Given,South Korea,9/6/2021,2016,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",True,True,2021-09-06,2021,9,6,0,False,,2.0,2016-01-01,2075,5.68104038329911,4997,19,2,1
s107,TV Show,Bunk'd,Not Given,United States,9/5/2021,2021,TV-G,5 Seasons,"Kids' TV, TV Comedies",True,True,2021-09-05,2021,9,5,6,True,,5.0,2021-01-01,247,0.676249144421629,4996,6,2,1
s109,TV Show,Dive Club,Not Given,Australia,9/3/2021,2021,TV-G,1 Season,"Kids' TV, TV Dramas, Teen TV Shows",True,True,2021-09-03,2021,9,3,4,False,,1.0,2021-01-01,245,0.6707734428473648,4994,9,3,1
s110,TV Show,La casa de papel,Not Given,Spain,9/3/2021,2021,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",True,True,2021-09-03,2021,9,3,4,False,,5.0,2021-01-01,245,0.6707734428473648,4994,16,3,1
s112,TV Show,Sharkdog,Not Given,United States,9/3/2021,2021,TV-Y,1 Season,Kids' TV,True,True,2021-09-03,2021,9,3,4,False,,1.0,2021-01-01,245,0.6707734428473648,4994,8,1,1
s121,TV Show,Heroes of Goo Jit Zu,Not Given,Australia,9/2/2021,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies",True,True,2021-09-02,2021,9,2,3,False,,1.0,2021-01-01,244,0.6680355920602327,4993,20,2,1
s125,TV Show,Pororo - The Little Penguin,Not Given,South Korea,9/2/2021,2013,TV-Y7,3 Seasons,"Kids' TV, Korean TV Shows",True,True,2021-09-02,2021,9,2,3,False,,3.0,2013-01-01,3166,8.668035592060233,4993,27,2,1
s126,TV Show,Q-Force,Not Given,United States,9/2/2021,2021,TV-MA,1 Season,"Crime TV Shows, TV Action & Adventure, TV Comedies",True,True,2021-09-02,2021,9,2,3,False,,1.0,2021-01-01,244,0.6680355920602327,4993,7,3,1
s154,TV Show,Kid-E-Cats,Not Given,Russia,9/1/2021,2016,TV-Y,2 Seasons,Kids' TV,True,True,2021-09-01,2021,9,1,2,False,,2.0,2016-01-01,2070,5.66735112936345,4992,10,1,1
s155,TV Show,Kuroko's Basketball,Not Given,Japan,9/1/2021,2015,TV-MA,3 Seasons,"Anime Series, International TV Shows, Teen TV Shows",True,True,2021-09-01,2021,9,1,2,False,,3.0,2015-01-01,2435,6.666666666666667,4992,19,3,1
s161,TV Show,Major Dad,Not Given,United States,9/1/2021,1992,TV-PG,4 Seasons,TV Comedies,True,True,2021-09-01,2021,9,1,2,False,,4.0,1992-01-01,10836,29.66735112936345,4992,9,1,1
s185,TV Show,Sparking Joy,Not Given,United States,8/31/2021,2021,TV-PG,1 Season,Reality TV,True,True,2021-08-31,2021,8,31,1,False,,1.0,2021-01-01,242,0.6625598904859685,4991,12,1,1
s194,TV Show,D.P.,Not Given,South Korea,8/27/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas",True,True,2021-08-27,2021,8,27,4,False,,1.0,2021-01-01,238,0.6516084873374401,4987,4,2,1
s213,TV Show,Rebellion,Not Given,Ireland,8/27/2021,2016,TV-MA,2 Seasons,"International TV Shows, TV Dramas",True,True,2021-08-27,2021,8,27,4,False,,2.0,2016-01-01,2065,5.653661875427789,4987,9,2,1
s124,TV Show,Luv Kushh,Not Given,Pakistan,9/2/2021,2012,TV-Y7,1 Season,Kids' TV,True,True,2021-09-02,2021,9,2,3,False,,1.0,2012-01-01,3532,9.670088980150581,4993,9,1,1
s220,TV Show,EDENS ZERO,Not Given,Japan,8/26/2021,2021,TV-14,1 Season,"Anime Series, International TV Shows",True,True,2021-08-26,2021,8,26,3,False,,1.0,2021-01-01,237,0.648870636550308,4986,10,2,1
s221,TV Show,Family Reunion,Not Given,United States,8/26/2021,2021,TV-PG,4 Seasons,"Kids' TV, TV Comedies",True,True,2021-08-26,2021,8,26,3,False,,4.0,2021-01-01,237,0.648870636550308,4986,14,2,1
s233,TV Show,Wheel of Fortune,Not Given,United States,8/25/2021,2019,TV-G,3 Seasons,Reality TV,True,True,2021-08-25,2021,8,25,2,False,,3.0,2019-01-01,967,2.647501711156742,4985,16,1,1
s242,TV Show,Manifest,Not Given,United States,8/21/2021,2021,TV-14,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",True,True,2021-08-21,2021,8,21,5,True,,3.0,2021-01-01,232,0.6351813826146475,4981,8,3,1
s255,TV Show,Go! Go! Cory Carson,Not Given,United States,8/18/2021,2021,TV-Y,5 Seasons,Kids' TV,True,True,2021-08-18,2021,8,18,2,False,,5.0,2021-01-01,229,0.6269678302532512,4978,19,1,1
s264,TV Show,Mother Goose Club,Not Given,United States,8/16/2021,2016,TV-Y,2 Seasons,Kids' TV,True,True,2021-08-16,2021,8,16,0,False,,2.0,2016-01-01,2054,5.623545516769336,4976,17,1,1
s266,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,Not Given,Japan,8/15/2021,2018,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",True,True,2021-08-15,2021,8,15,6,True,,1.0,2018-01-01,1322,3.619438740588638,4975,42,3,1
s267,TV Show,The Creative Indians,Not Given,India,8/15/2021,2020,TV-MA,1 Season,"Docuseries, International TV Shows",True,True,2021-08-15,2021,8,15,6,True,,1.0,2020-01-01,592,1.620807665982204,4975,20,2,1
s270,TV Show,Winx Club,Not Given,Italy,8/15/2021,2015,TV-Y7,2 Seasons,Kids' TV,True,True,2021-08-15,2021,8,15,6,True,,2.0,2015-01-01,2418,6.620123203285421,4975,9,1,1
s272,TV Show,Brand New Cherry Flavor,Not Given,United States,8/13/2021,2021,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",True,True,2021-08-13,2021,8,13,4,False,,1.0,2021-01-01,224,0.6132785763175906,4973,23,3,1
s235,TV Show,Oggy Oggy,Not Given,Pakistan,8/24/2021,2021,TV-Y,1 Season,"Kids' TV, TV Comedies",True,True,2021-08-24,2021,8,24,1,False,,1.0,2021-01-01,235,0.6433949349760438,4984,9,2,1
s273,TV Show,Fast & Furious Spy Racers,Not Given,United States,8/13/2021,2021,TV-Y7,5 Seasons,Kids' TV,True,True,2021-08-13,2021,8,13,4,False,,5.0,2021-01-01,224,0.6132785763175906,4973,25,1,1
s275,TV Show,Grace and Frankie,Not Given,United States,8/13/2021,2021,TV-MA,7 Seasons,"TV Comedies, TV Dramas",True,True,2021-08-13,2021,8,13,4,False,,7.0,2021-01-01,224,0.6132785763175906,4973,17,2,1
s276,TV Show,The Kingdom,Not Given,Argentina,8/13/2021,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",True,True,2021-08-13,2021,8,13,4,False,,1.0,2021-01-01,224,0.6132785763175906,4973,11,3,1
s278,TV Show,AlRawabi School for Girls,Not Given,Jordan,8/12/2021,2021,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",True,True,2021-08-12,2021,8,12,3,False,,1.0,2021-01-01,223,0.6105407255304586,4972,25,3,1
s281,TV Show,Bake Squad,Not Given,United States,8/11/2021,2021,TV-PG,1 Season,Reality TV,True,True,2021-08-11,2021,8,11,2,False,,1.0,2021-01-01,222,0.6078028747433265,4971,10,1,1
s287,TV Show,Gabby's Dollhouse,Not Given,United States,8/10/2021,2021,TV-Y,2 Seasons,Kids' TV,True,True,2021-08-10,2021,8,10,1,False,,2.0,2021-01-01,221,0.6050650239561944,4970,17,1,1
s289,TV Show,Las muñecas de la mafia,Not Given,Colombia,8/10/2021,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",True,True,2021-08-10,2021,8,10,1,False,,1.0,2018-01-01,1317,3.6057494866529773,4970,23,3,1
s290,TV Show,The Crowned Clown,Not Given,South Korea,8/10/2021,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",True,True,2021-08-10,2021,8,10,1,False,,1.0,2019-01-01,952,2.6064339493497606,4970,17,3,1
s292,TV Show,SHAMAN KING,Not Given,Japan,8/9/2021,2021,TV-14,1 Season,"Anime Series, International TV Shows",True,True,2021-08-09,2021,8,9,0,False,,1.0,2021-01-01,220,0.6023271731690623,4969,11,2,1
s297,TV Show,Hit & Run,Not Given,Israel,8/6/2021,2021,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries",True,True,2021-08-06,2021,8,6,4,False,,1.0,2021-01-01,217,0.5941136208076659,4966,9,3,1
s312,TV Show,Control Z,Not Given,Mexico,8/4/2021,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas",True,True,2021-08-04,2021,8,4,2,False,,2.0,2021-01-01,215,0.5886379192334018,4964,9,3,1
s313,TV Show,Cooking With Paris,Not Given,United States,8/4/2021,2021,TV-MA,1 Season,Reality TV,True,True,2021-08-04,2021,8,4,2,False,,1.0,2021-01-01,215,0.5886379192334018,4964,18,1,1
s314,TV Show,Autumn's Concerto,Not Given,Taiwan,8/3/2021,2009,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",True,True,2021-08-03,2021,8,3,1,False,,1.0,2009-01-01,4597,12.58590006844627,4963,17,3,1
s320,TV Show,The Prince Who Turns into a Frog,Not Given,Taiwan,8/3/2021,2005,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-08-03,2021,8,3,1,False,,1.0,2005-01-01,6058,16.58590006844627,4963,32,3,1
s322,TV Show,Two Fathers,Not Given,Taiwan,8/3/2021,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-08-03,2021,8,3,1,False,,1.0,2013-01-01,3136,8.58590006844627,4963,11,3,1
s323,TV Show,You're My Destiny,Not Given,Taiwan,8/3/2021,2008,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-08-03,2021,8,3,1,False,,1.0,2008-01-01,4963,13.587953456536619,4963,17,3,1
s324,TV Show,30 Rock,Not Given,United States,8/1/2021,2012,TV-14,7 Seasons,TV Comedies,True,True,2021-08-01,2021,8,1,6,True,,7.0,2012-01-01,3500,9.582477754962355,4961,7,1,1
s339,TV Show,Hunter X Hunter (2011),Not Given,Japan,8/1/2021,2014,TV-14,6 Seasons,"Anime Series, International TV Shows",True,True,2021-08-01,2021,8,1,6,True,,6.0,2014-01-01,2769,7.581108829568788,4961,22,2,1
s362,TV Show,Charmed,Not Given,United States,7/31/2021,2021,TV-14,3 Seasons,"TV Dramas, TV Sci-Fi & Fantasy",True,True,2021-07-31,2021,7,31,5,True,,3.0,2021-01-01,211,0.5776865160848734,4960,7,2,1
s367,TV Show,Glow Up,Not Given,United Kingdom,7/30/2021,2021,TV-14,3 Seasons,"British TV Shows, International TV Shows, Reality TV",True,True,2021-07-30,2021,7,30,4,False,,3.0,2021-01-01,210,0.5749486652977412,4959,7,3,1
s371,TV Show,Outer Banks,Not Given,United States,7/30/2021,2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, Teen TV Shows",True,True,2021-07-30,2021,7,30,4,False,,2.0,2021-01-01,210,0.5749486652977412,4959,11,3,1
s383,TV Show,All American,Not Given,United States,7/27/2021,2021,TV-14,3 Seasons,"TV Dramas, Teen TV Shows",True,True,2021-07-27,2021,7,27,1,False,,3.0,2021-01-01,207,0.5667351129363449,4956,12,2,1
s386,TV Show,How to Sell Drugs Online (Fast),Not Given,Germany,7/27/2021,2021,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Comedies",True,True,2021-07-27,2021,7,27,1,False,,3.0,2021-01-01,207,0.5667351129363449,4956,31,3,1
s387,TV Show,Mighty Express,Not Given,United States,7/27/2021,2021,TV-Y,4 Seasons,Kids' TV,True,True,2021-07-27,2021,7,27,1,False,,4.0,2021-01-01,207,0.5667351129363449,4956,14,1,1
s391,TV Show,The Walking Dead,Not Given,United States,7/26/2021,2019,TV-MA,10 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas",True,True,2021-07-26,2021,7,26,0,False,,10.0,2019-01-01,937,2.565366187542779,4955,16,3,1
s392,TV Show,Wynonna Earp,Not Given,Canada,7/26/2021,2020,TV-MA,4 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",True,True,2021-07-26,2021,7,26,0,False,,4.0,2020-01-01,572,1.566050650239562,4955,12,3,1
s332,TV Show,Darwin’s Game,Not Given,Pakistan,8/1/2021,2020,TV-MA,1 Season,"Anime Series, International TV Shows, TV Thrillers",True,True,2021-08-01,2021,8,1,6,True,,1.0,2020-01-01,578,1.5824777549623545,4961,13,3,1
s402,TV Show,Sky Rojo,Not Given,Spain,7/23/2021,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",True,True,2021-07-23,2021,7,23,4,False,,2.0,2021-01-01,203,0.5557837097878165,4952,8,3,1
s404,TV Show,The Movies That Made Us,Not Given,United States,7/23/2021,2021,TV-MA,2 Seasons,Docuseries,True,True,2021-07-23,2021,7,23,4,False,,2.0,2021-01-01,203,0.5557837097878165,4952,23,1,1
s426,TV Show,Chicago Med,Not Given,United States,7/22/2021,2019,TV-14,5 Seasons,TV Dramas,True,True,2021-07-22,2021,7,22,3,False,,5.0,2019-01-01,933,2.5544147843942504,4951,11,1,1
s435,TV Show,Okupas,Not Given,Argentina,7/20/2021,2020,TV-MA,1 Season,"Classic & Cult TV, Crime TV Shows, International TV Shows",True,True,2021-07-20,2021,7,20,1,False,,1.0,2020-01-01,566,1.5496235455167693,4949,6,3,1
s441,TV Show,Explained,Not Given,United States,7/16/2021,2021,TV-MA,3 Seasons,"Docuseries, Science & Nature TV",True,True,2021-07-16,2021,7,16,4,False,,3.0,2021-01-01,196,0.5366187542778919,4945,9,2,1
s443,TV Show,Johnny Test,Not Given,United States,7/16/2021,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies",True,True,2021-07-16,2021,7,16,4,False,,1.0,2021-01-01,196,0.5366187542778919,4945,11,2,1
s454,TV Show,BEASTARS,Not Given,Japan,7/15/2021,2021,TV-MA,2 Seasons,"Anime Series, International TV Shows",True,True,2021-07-15,2021,7,15,3,False,,2.0,2021-01-01,195,0.5338809034907598,4944,8,2,1
s457,TV Show,Her Private Life,Not Given,South Korea,7/15/2021,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",True,True,2021-07-15,2021,7,15,3,False,,1.0,2019-01-01,926,2.535249828884326,4944,16,3,1
s460,TV Show,Never Have I Ever,Not Given,United States,7/15/2021,2021,TV-14,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",True,True,2021-07-15,2021,7,15,3,False,,2.0,2021-01-01,195,0.5338809034907598,4944,17,3,1
s473,TV Show,Ridley Jones,Not Given,United States,7/13/2021,2021,TV-Y,1 Season,Kids' TV,True,True,2021-07-13,2021,7,13,1,False,,1.0,2021-01-01,193,0.5284052019164955,4942,12,1,1
s478,TV Show,Atypical,Not Given,United States,7/9/2021,2021,TV-14,4 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",True,True,2021-07-09,2021,7,9,4,False,,4.0,2021-01-01,189,0.5174537987679672,4938,8,3,1
