show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_clean,duration_minutes,season_count,year_added,release_age,genre_list,genre_Action & Adventure,genre_Anime Features,genre_Anime Series,genre_British TV Shows,genre_Children & Family Movies,genre_Classic & Cult TV,genre_Classic Movies,genre_Comedies,genre_Crime TV Shows,genre_Cult Movies,genre_Documentaries,genre_Docuseries,genre_Dramas,genre_Faith & Spirituality,genre_Horror Movies,genre_Independent Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Korean TV Shows,genre_LGBTQ Movies,genre_Movies,genre_Music & Musicals,genre_Reality TV,genre_Romantic Movies,genre_Romantic TV Shows,genre_Sci-Fi & Fantasy,genre_Science & Nature TV,genre_Spanish-Language TV Shows,genre_Sports Movies,genre_Stand-Up Comedy,genre_Stand-Up Comedy & Talk Shows,genre_TV Action & Adventure,genre_TV Comedies,genre_TV Dramas,genre_TV Horror,genre_TV Mysteries,genre_TV Sci-Fi & Fantasy,genre_TV Shows,genre_TV Thrillers,genre_Teen TV Shows,genre_Thrillers,number_of_genres,director_popularity,add_month,add_day_of_week,days_since_start,country_Canada,country_France,country_India,country_Japan,country_Not Given,country_Other,country_Pakistan,country_South Korea,country_Spain,country_United Kingdom,country_United States
s8441,Movie,The NSU-Complex,"Stefan Aust, Dirk Laabs",Germany,12/28/2016,2016,TV-14,90 min,"Documentaries, International Movies",2016-12-28,90,0,2016,0,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,2,3284,False,False,False,False,False,True,False,False,False,False,False
s8442,Movie,The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston",United States,5/28/2019,2018,PG,99 min,Children & Family Movies,2019-05-28,99,0,2019,1,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4165,False,False,False,False,False,False,False,False,False,False,True
s8444,Movie,The One I Love,Charlie McDowell,United States,5/30/2019,2014,R,91 min,"Comedies, Dramas, Independent Movies",2019-05-30,91,0,2019,5,"['Comedies', 'Dramas', 'Independent Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,4167,False,False,False,False,False,False,False,False,False,False,True
s8445,Movie,The Only Mother To You All,Wenn V. Deramas,Philippines,2/27/2019,2008,TV-PG,106 min,"Comedies, International Movies",2019-02-27,106,0,2019,11,"['Comedies', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,4075,False,False,False,False,False,True,False,False,False,False,False
s8446,Movie,The Other Guys,Adam McKay,United States,2/1/2020,2010,PG-13,108 min,"Action & Adventure, Comedies",2020-02-01,108,0,2020,10,"['Action & Adventure', 'Comedies']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,4414,False,False,False,False,False,False,False,False,False,False,True
s8447,Movie,The Parole Officer,John Duigan,United Kingdom,8/1/2018,2001,R,94 min,"Action & Adventure, Comedies",2018-08-01,94,0,2018,17,"['Action & Adventure', 'Comedies']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,3865,False,False,False,False,False,False,False,False,False,True,False
s7083,TV Show,Inside the Mossad,Not Given,Israel,1/29/2019,2017,TV-14,1 Season,"Docuseries, International TV Shows",2019-01-29,0,1,2019,2,"['Docuseries', 'International TV Shows']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2588,1,1,4046,False,False,False,False,False,True,False,False,False,False,False
s7084,TV Show,Inst@famous,Not Given,United Kingdom,12/31/2018,2018,TV-MA,1 Season,Reality TV,2018-12-31,0,1,2018,0,['Reality TV'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2588,12,0,4017,False,False,False,False,False,False,False,False,False,True,False
s8448,Movie,The Pass,Ben A. Williams,United Kingdom,1/1/2019,2016,NR,87 min,"Dramas, Independent Movies, LGBTQ Movies",2019-01-01,87,0,2019,3,"['Dramas', 'Independent Movies', 'LGBTQ Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4018,False,False,False,False,False,False,False,False,False,True,False
s8449,Movie,The Peacemaker,Mimi Leder,United States,1/1/2020,1997,R,124 min,Action & Adventure,2020-01-01,124,0,2020,23,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4383,False,False,False,False,False,False,False,False,False,False,True
s8450,Movie,The Pelican Brief,Alan J. Pakula,United States,11/1/2019,1993,PG-13,141 min,"Dramas, Thrillers",2019-11-01,141,0,2019,26,"['Dramas', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,4,4322,False,False,False,False,False,False,False,False,False,False,True
s8452,Movie,The Perks of Being a Wallflower,Stephen Chbosky,United States,4/1/2020,2012,PG-13,103 min,"Comedies, Dramas",2020-04-01,103,0,2020,8,"['Comedies', 'Dramas']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,4474,False,False,False,False,False,False,False,False,False,False,True
s8453,Movie,The Phantom of the Opera,Joel Schumacher,United Kingdom,6/1/2019,2004,PG-13,141 min,"Dramas, Music & Musicals, Romantic Movies",2019-06-01,141,0,2019,15,"['Dramas', 'Music & Musicals', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,5,4169,False,False,False,False,False,False,False,False,False,True,False
s8454,Movie,The Physician,Philipp Stölzl,Germany,7/15/2015,2013,R,155 min,"Action & Adventure, Dramas, International Movies",2015-07-15,155,0,2015,2,"['Action & Adventure', 'Dramas', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,2,2752,False,False,False,False,False,True,False,False,False,False,False
s8455,Movie,The Pink Panther,Shawn Levy,United States,7/1/2019,2006,PG,93 min,"Children & Family Movies, Comedies",2019-07-01,93,0,2019,13,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,4199,False,False,False,False,False,False,False,False,False,False,True
s8456,Movie,The Pirate Fairy,Peggy Holmes,United States,6/15/2014,2014,G,78 min,Children & Family Movies,2014-06-15,78,0,2014,0,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,2357,False,False,False,False,False,False,False,False,False,False,True
s8457,Movie,The Pirates of Somalia,Bryan Buckley,Somalia,3/1/2018,2017,R,118 min,Dramas,2018-03-01,118,0,2018,1,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3712,False,False,False,False,False,True,False,False,False,False,False
s8458,Movie,The Pirates! Band of Misfits,"Peter Lord, Jeff Newitt",United Kingdom,10/1/2020,2012,PG,88 min,"Children & Family Movies, Comedies",2020-10-01,88,0,2020,8,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,4657,False,False,False,False,False,False,False,False,False,True,False
s8459,Movie,The Place Beyond the Pines,Derek Cianfrance,United States,5/16/2017,2012,R,140 min,"Dramas, Independent Movies",2017-05-16,140,0,2017,5,"['Dramas', 'Independent Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3423,False,False,False,False,False,False,False,False,False,False,True
s8460,Movie,The Plan,Keerthi,India,3/1/2018,2015,TV-MA,124 min,"Dramas, International Movies, Thrillers",2018-03-01,124,0,2018,3,"['Dramas', 'International Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,3712,False,False,True,False,False,False,False,False,False,False,False
s8461,Movie,The Player,Ahmad El-Badri,Egypt,6/20/2019,2012,TV-MA,110 min,"Comedies, International Movies",2019-06-20,110,0,2019,7,"['Comedies', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,3,4188,False,False,False,False,False,True,False,False,False,False,False
s8462,Movie,The Polar Express,Robert Zemeckis,United States,1/1/2021,2004,G,100 min,Children & Family Movies,2021-01-01,100,0,2021,17,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,4749,False,False,False,False,False,False,False,False,False,False,True
s8463,Movie,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Randall Lobb, Robert McCallum",Canada,8/24/2018,2017,TV-14,96 min,Documentaries,2018-08-24,96,0,2018,1,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,3888,True,False,False,False,False,False,False,False,False,False,False
s8464,Movie,The President's Barber,Chan-sang Lim,South Korea,10/1/2017,2004,TV-MA,116 min,"Comedies, Dramas, International Movies",2017-10-01,116,0,2017,13,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,6,3561,False,False,False,False,False,False,False,True,False,False,False
s8465,Movie,The Prince,Brian A. Miller,United States,2/22/2019,2014,R,91 min,Action & Adventure,2019-02-22,91,0,2019,5,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4070,False,False,False,False,False,False,False,False,False,False,True
s8451,Movie,The Perfect Day,Jean-Pierre Devillers,Not Given,9/1/2018,2018,TV-14,93 min,"Documentaries, International Movies, Sports Movies",2018-09-01,93,0,2018,0,"['Documentaries', 'International Movies', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,3896,False,False,False,False,True,False,False,False,False,False,False
s8466,Movie,The Prince & Me,Martha Coolidge,United States,10/1/2020,2004,PG,111 min,"Comedies, Romantic Movies",2020-10-01,111,0,2020,16,"['Comedies', 'Romantic Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,4657,False,False,False,False,False,False,False,False,False,False,True
s8467,Movie,The Princess and the Frog,"Ron Clements, John Musker",United States,7/16/2019,2009,G,98 min,Children & Family Movies,2019-07-16,98,0,2019,10,['Children & Family Movies'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,4214,False,False,False,False,False,False,False,False,False,False,True
s8468,Movie,The Prison,Na Hyeon,South Korea,11/18/2017,2017,TV-MA,125 min,"Action & Adventure, Dramas, International Movies",2017-11-18,125,0,2017,0,"['Action & Adventure', 'Dramas', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,5,3609,False,False,False,False,False,False,False,True,False,False,False
s8469,Movie,The Pursuit,John Papola,United States,8/7/2019,2019,TV-14,76 min,Documentaries,2019-08-07,76,0,2019,0,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,4236,False,False,False,False,False,False,False,False,False,False,True
s8470,Movie,The Pursuit of Happyness,Gabriele Muccino,United States,10/1/2019,2006,PG-13,117 min,Dramas,2019-10-01,117,0,2019,13,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,1,4291,False,False,False,False,False,False,False,False,False,False,True
s8471,Movie,The Push,"Grant Korgan, Brian Niles",United States,6/7/2019,2018,TV-MA,90 min,"Documentaries, Sports Movies",2019-06-07,90,0,2019,1,"['Documentaries', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,4175,False,False,False,False,False,False,False,False,False,False,True
s8482,Movie,The Republic of Imbaba,Ahmed Al-Badry,Egypt,6/6/2019,2015,TV-14,90 min,"Dramas, International Movies",2019-06-06,90,0,2019,4,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,4174,False,False,False,False,False,True,False,False,False,False,False
s8473,Movie,The Rainbow Troops,Riri Riza,Indonesia,10/21/2018,2008,TV-PG,119 min,"Children & Family Movies, Dramas, International Movies",2018-10-21,119,0,2018,10,"['Children & Family Movies', 'Dramas', 'International Movies']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,6,3946,False,False,False,False,False,True,False,False,False,False,False
s8474,Movie,The Rainmaker,Francis Ford Coppola,United States,11/20/2019,1997,PG-13,136 min,"Dramas, Thrillers",2019-11-20,136,0,2019,22,"['Dramas', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,2,4341,False,False,False,False,False,False,False,False,False,False,True
s8476,Movie,The Rat Race,Miriam Chandy Menacherry,India,1/1/2017,2010,TV-PG,52 min,"Documentaries, International Movies",2017-01-01,52,0,2017,7,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,3288,False,False,True,False,False,False,False,False,False,False,False
s8478,Movie,The Real Miyagi,Kevin Derek,United States,6/16/2017,2015,TV-PG,81 min,"Documentaries, Sports Movies",2017-06-16,81,0,2017,2,"['Documentaries', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,3454,False,False,False,False,False,False,False,False,False,False,True
s8479,Movie,The Rebound,Shaina Allen,United States,2/28/2019,2016,TV-MA,77 min,"Documentaries, Sports Movies",2019-02-28,77,0,2019,3,"['Documentaries', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4076,False,False,False,False,False,False,False,False,False,False,True
s8480,Movie,The Redeemed and the Dominant: Fittest on Earth,"Heber Cannon, Mariah Moore, Marston Sawyers",United States,7/1/2018,2017,TV-14,120 min,"Documentaries, Sports Movies",2018-07-01,120,0,2018,1,"['Documentaries', 'Sports Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,3834,False,False,False,False,False,False,False,False,False,False,True
s8481,Movie,The Rehearsal,Alison MacLean,New Zealand,1/1/2018,2016,TV-MA,102 min,"Dramas, Independent Movies, International Movies",2018-01-01,102,0,2018,2,"['Dramas', 'Independent Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3653,False,False,False,False,False,True,False,False,False,False,False
s8484,Movie,The Rezort,Steve Barker,United Kingdom,1/16/2017,2016,TV-MA,90 min,"Horror Movies, International Movies",2017-01-16,90,0,2017,1,"['Horror Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3303,False,False,False,False,False,False,False,False,False,True,False
s8485,Movie,The Rift: The Dark Side of the Moon,Dejan Zečević,Serbia,2/26/2018,2016,TV-MA,92 min,"Horror Movies, Independent Movies, Sci-Fi & Fantasy",2018-02-26,92,0,2018,2,"['Horror Movies', 'Independent Movies', 'Sci-Fi & Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3709,False,False,False,False,False,True,False,False,False,False,False
s8486,Movie,The Right One,Hadi El Bagoury,Egypt,6/13/2019,2011,TV-14,93 min,"Dramas, International Movies, Romantic Movies",2019-06-13,93,0,2019,8,"['Dramas', 'International Movies', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,4181,False,False,False,False,False,True,False,False,False,False,False
s8487,Movie,The Ring,Gore Verbinski,United States,1/1/2020,2002,PG-13,116 min,"Horror Movies, Thrillers",2020-01-01,116,0,2020,18,"['Horror Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4383,False,False,False,False,False,False,False,False,False,False,True
s8488,Movie,The Riot Club,Lone Scherfig,United Kingdom,3/16/2017,2014,R,107 min,"Dramas, International Movies",2017-03-16,107,0,2017,3,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3362,False,False,False,False,False,False,False,False,False,True,False
s8489,Movie,The River Thief,N.D. Wilson,United States,1/14/2017,2016,NR,87 min,"Dramas, Independent Movies",2017-01-14,87,0,2017,1,"['Dramas', 'Independent Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,3301,False,False,False,False,False,False,False,False,False,False,True
s8490,Movie,The River Wild,Curtis Hanson,United States,9/1/2018,1994,PG-13,111 min,Action & Adventure,2018-09-01,111,0,2018,24,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,3896,False,False,False,False,False,False,False,False,False,False,True
s8492,Movie,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,Paul Dugdale,United Kingdom,3/22/2019,2016,TV-MA,101 min,"Documentaries, International Movies, Music & Musicals",2019-03-22,101,0,2019,3,"['Documentaries', 'International Movies', 'Music & Musicals']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4098,False,False,False,False,False,False,False,False,False,True,False
s8493,Movie,The Roommate,Christian E. Christiansen,United States,4/1/2020,2011,PG-13,91 min,Thrillers,2020-04-01,91,0,2020,9,['Thrillers'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,4474,False,False,False,False,False,False,False,False,False,False,True
s8494,Movie,The Rover,David Michôd,Australia,7/19/2018,2014,R,103 min,"International Movies, Thrillers",2018-07-19,103,0,2018,4,"['International Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,3,3852,False,False,False,False,False,True,False,False,False,False,False
s8495,Movie,THE RUM DIARY,Bruce Robinson,United States,12/6/2019,2011,R,120 min,"Comedies, Dramas",2019-12-06,120,0,2019,8,"['Comedies', 'Dramas']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,4,4357,False,False,False,False,False,False,False,False,False,False,True
s8496,Movie,The Runner,Austin Stark,United States,9/8/2017,2015,R,90 min,"Dramas, Independent Movies",2017-09-08,90,0,2017,2,"['Dramas', 'Independent Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,4,3538,False,False,False,False,False,False,False,False,False,False,True
s8497,Movie,The Salvation,Kristian Levring,Denmark,3/2/2017,2014,R,92 min,"Dramas, Independent Movies, International Movies",2017-03-02,92,0,2017,3,"['Dramas', 'Independent Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3348,False,False,False,False,False,True,False,False,False,False,False
s8498,Movie,The Sapphires,Wayne Blair,Australia,4/26/2019,2012,PG-13,99 min,"Comedies, Dramas, Independent Movies",2019-04-26,99,0,2019,7,"['Comedies', 'Dramas', 'Independent Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4133,False,False,False,False,False,True,False,False,False,False,False
s8499,Movie,The Score,Frank Oz,Germany,11/28/2019,2001,R,124 min,"Dramas, Thrillers",2019-11-28,124,0,2019,18,"['Dramas', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,3,4349,False,False,False,False,False,True,False,False,False,False,False
s8500,Movie,The Sea of Trees,Gus Van Sant,United States,11/8/2018,2015,PG-13,111 min,Dramas,2018-11-08,111,0,2018,3,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,3964,False,False,False,False,False,False,False,False,False,False,True
s8501,Movie,The Search for Life in Space,Stephen Amezdroz,United States,4/1/2018,2016,TV-G,32 min,Documentaries,2018-04-01,32,0,2018,2,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,3743,False,False,False,False,False,False,False,False,False,False,True
s8502,Movie,The Secret Life of Pets 2,Chris Renaud,United States,12/27/2019,2019,PG,86 min,"Children & Family Movies, Comedies",2019-12-27,86,0,2019,0,"['Children & Family Movies', 'Comedies']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,4,4378,False,False,False,False,False,False,False,False,False,False,True
s8503,Movie,The Seven Five,Tiller Russell,United States,4/14/2017,2014,R,104 min,Documentaries,2017-04-14,104,0,2017,3,['Documentaries'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3391,False,False,False,False,False,False,False,False,False,False,True
s8505,Movie,The Shaukeens,Abhishek Sharma,India,3/1/2018,2014,TV-MA,123 min,"Comedies, International Movies, Music & Musicals",2018-03-01,123,0,2018,4,"['Comedies', 'International Movies', 'Music & Musicals']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3712,False,False,True,False,False,False,False,False,False,False,False
s7286,TV Show,Legends of Strength,Not Given,United States,1/18/2019,2017,TV-PG,1 Season,Docuseries,2019-01-18,0,1,2019,2,['Docuseries'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2588,1,4,4035,False,False,False,False,False,False,False,False,False,False,True
s8506,Movie,The Show,Giancarlo Esposito,United States,6/1/2020,2017,TV-MA,105 min,Dramas,2020-06-01,105,0,2020,3,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,4535,False,False,False,False,False,False,False,False,False,False,True
s8507,Movie,The Sign of Venus,Dino Risi,Italy,11/13/2020,1955,TV-14,97 min,"Classic Movies, Comedies, Independent Movies",2020-11-13,97,0,2020,65,"['Classic Movies', 'Comedies', 'Independent Movies']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,4,4700,False,False,False,False,False,True,False,False,False,False,False
